"année";"BAP";"CORPS";"corps normalisé";"classe ";"EMPLOIS TYPES";"NATURE";"catégorie";"NOMBRE d'emplois";"source";"incomplet"
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Qualiticien.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé de la GPEEC.";"externe";"A";5;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé de la GPEEC.";"interne";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé de la formation des personnels.";"externe";"A";5;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé de la gestion des ressources humaines.";"externe";"A";6;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé de la gestion des ressources humaines.";"interne";"A";12;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé d'animation et d'ingénierie en formation continue.";"externe";"A";9;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé d'animation et d'ingénierie en formation continue.";"interne";"A";3;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé d'orientation et d'insertion professionnelle.";"externe";"A";11;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé d'orientation et d'insertion professionnelle.";"interne";"A";6;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé de la gestion financière et comptable.";"externe";"A";6;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé de la gestion financière et comptable.";"interne";"A";4;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé des achats et des marchés.";"externe";"A";7;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"J";"Ingénieur d'études.";"ingénieur d’études";"nc";"Chargé des achats et des marchés.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568527";
2009;"A";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en analyse de données biologiques.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"A";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur biologiste en plateforme scientifique.";"externe";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"A";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en biologie.";"externe";"A";5;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"A";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en biologie.";"interne";"A";3;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"A";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en expérimentation animale.";"externe";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"A";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en élevage et production animale.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"A";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en production et expérimentation végétales.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"A";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur des milieux naturels et ruraux.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"B";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en analyse de biomolécules.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"B";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en analyse chimique.";"externe";"A";3;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"B";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en synthèse chimique.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"B";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en sciences des matériaux/caractérisation.";"externe";"A";5;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"B";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en élaboration, mise en forme, traitement et contrôle des matériaux.";"externe";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"C";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en conception et développement en expérimentation.";"externe";"A";17;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"C";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en conception et développement en expérimentation.";"interne";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"C";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert en conception du contrôle/commande en instrumentation.";"externe";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"C";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert électronicien en conception et développement.";"externe";"A";3;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"C";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert en conception mécanique.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"D";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur de recherche en traitement et analyse de bases de données.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"D";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur de recherche en traitement et analyse de bases de données.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"D";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur de recherche en analyse de sources.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"D";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur de recherche en production et analyse de données.";"externe";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"E";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Architecte des systèmes d'information.";"externe";"A";11;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"E";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Architecte des systèmes d'information.";"interne";"A";6;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"E";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert en développement et déploiement d'applications.";"externe";"A";11;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"E";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert en développement et déploiement d'applications.";"interne";"A";4;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"E";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert systèmes informatiques, réseaux et télécommunications.";"externe";"A";8;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"E";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert systèmes informatiques, réseaux et télécommunications.";"interne";"A";13;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"E";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert en information statistique.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"E";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Chef de projet ou expert en calcul scientifique.";"externe";"A";4;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"F";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de collections muséales.";"externe";"A";3;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"F";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de médiation scientifique.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"F";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de communication.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"F";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable éditorial multisupports.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"F";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable éditorial multisupports.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"F";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable TICE.";"interne";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"G";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur du patrimoine immobilier et/ou logistique.";"externe";"A";13;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"G";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur du patrimoine immobilier et/ou logistique.";"interne";"A";5;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"G";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en prévention des risques.";"externe";"A";3;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"G";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Ingénieur en prévention des risques.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la valorisation de la recherche.";"externe";"A";12;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la valorisation de la recherche.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la coopération internationale.";"externe";"A";3;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la coopération internationale.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable des affaires juridiques.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable des affaires juridiques.";"interne";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de l'administration et du pilotage.";"externe";"A";13;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de l'administration et du pilotage.";"interne";"A";22;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la gestion des ressources humaines.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la gestion des ressources humaines.";"interne";"A";4;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la formation continue.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de l'orientation et de l'insertion professionnelle.";"externe";"A";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de l'orientation et de l'insertion professionnelle.";"interne";"A";4;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la gestion financière et comptable.";"externe";"A";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"J";"Ingénieur de recherche 2e classe.";"ingénieur de recherche";"nc";"Responsable de la gestion financière et comptable.";"interne";"A";4;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568532";
2009;"A";"Technicien.";"technicien";"nc";"Technicien biologiste.";"externe";"B";40;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien biologiste.";"externe";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien biologiste.";"interne";"B";11;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien en expérimentation animale.";"externe";"B";9;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien en expérimentation animale.";"interne";"B";4;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien en élevage et production animale.";"externe";"B";6;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien en élevage et production animale.";"interne";"B";10;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien en production et expérimentation végétales.";"externe";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien en milieux naturels et ruraux.";"externe";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"A";"Technicien.";"technicien";"nc";"Technicien en prothèse dentaire.";"externe";"B";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"B";"Technicien.";"technicien";"nc";"Technicien en sciences des matériaux/caractérisation.";"externe";"B";3;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"B";"Technicien.";"technicien";"nc";"Technicien en sciences des matériaux/caractérisation.";"interne";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"B";"Technicien.";"technicien";"nc";"Technicien en élaboration et/ou mise en forme des matériaux.";"externe";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"B";"Technicien.";"technicien";"nc";"Technicien en élaboration et/ou mise en forme des matériaux.";"interne";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"B";"Technicien.";"technicien";"nc";"Technicien en technologies de biomolécules.";"externe";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"B";"Technicien.";"technicien";"nc";"Technicien chimiste.";"externe";"B";18;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"B";"Technicien.";"technicien";"nc";"Technicien chimiste.";"interne";"B";9;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"C";"Technicien.";"technicien";"nc";"Technicien en instrumentation scientifique, expérimentation et mesure.";"externe";"B";30;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"C";"Technicien.";"technicien";"nc";"Technicien en instrumentation scientifique, expérimentation et mesure.";"interne";"B";5;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"C";"Technicien.";"technicien";"nc";"Opérateur sur grand instrument.";"interne";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"C";"Technicien.";"technicien";"nc";"Technicien électronicien.";"externe";"B";1;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"C";"Technicien.";"technicien";"nc";"Technicien électronicien.";"externe";"B";8;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
2009;"C";"Technicien.";"technicien";"nc";"Technicien électronicien.";"interne";"B";2;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000020568517";
